"Data" "Ano" "Mes" "Dia" "Vazao"
1955-10-26 1955 10 26 13.91
1955-10-27 1955 10 27 13.91
1955-10-28 1955 10 28 13.584
1955-10-29 1955 10 29 13.584
1955-10-30 1955 10 30 13.262
1955-10-31 1955 10 31 12.944
1955-11-01 1955 11 1 12.944
1955-11-02 1955 11 2 13.91
1955-11-03 1955 11 3 15.934
1955-11-04 1955 11 4 19.58
1955-11-05 1955 11 5 20.349
1955-11-06 1955 11 6 19.2
1955-11-07 1955 11 7 17.352
1955-11-08 1955 11 8 17.352
1955-11-09 1955 11 9 16.636
1955-11-10 1955 11 10 19.2
1955-11-11 1955 11 11 20.738
1955-11-12 1955 11 12 23.558
1955-11-13 1955 11 13 25.24
1955-11-14 1955 11 14 26.537
1955-11-15 1955 11 15 39.49
1955-11-16 1955 11 16 40.54
1955-11-17 1955 11 17 28.31
1955-11-18 1955 11 18 23.558
1955-11-19 1955 11 19 24.392
1955-11-20 1955 11 20 27.862
1955-11-21 1955 11 21 43.764
1955-11-22 1955 11 22 48.235
1955-11-23 1955 11 23 50.543
1955-11-24 1955 11 24 46.535
1955-11-25 1955 11 25 40.54
1955-11-26 1955 11 26 30.134
1955-11-27 1955 11 27 26.537
1955-11-28 1955 11 28 24.815
1955-11-29 1955 11 29 21.927
1955-11-30 1955 11 30 19.963
1955-12-01 1955 12 1 18.451
1955-12-02 1955 12 2 17.352
1955-12-03 1955 12 3 17.352
1955-12-04 1955 12 4 18.081
1955-12-05 1955 12 5 19.2
1955-12-06 1955 12 6 23.973
1955-12-07 1955 12 7 37.938
1955-12-08 1955 12 8 67.37
1955-12-09 1955 12 9 65.394
1955-12-10 1955 12 10 57.755
1955-12-11 1955 12 11 36.918
1955-12-12 1955 12 12 29.673
1955-12-13 1955 12 13 26.537
1955-12-14 1955 12 14 27.862
1955-12-15 1955 12 15 36.413
1955-12-16 1955 12 16 36.413
1955-12-17 1955 12 17 47.665
1955-12-18 1955 12 18 91.586
1955-12-19 1955 12 19 82.66
1955-12-20 1955 12 20 53.495
1955-12-21 1955 12 21 44.864
1955-12-22 1955 12 22 35.912
1955-12-23 1955 12 23 43.219
1955-12-24 1955 12 24 67.37
1955-12-25 1955 12 25 190.866
1955-12-26 1955 12 26 129.541
1955-12-27 1955 12 27 116.52
1955-12-28 1955 12 28 166.255
1955-12-29 1955 12 29 168.248
1955-12-30 1955 12 30 220.357
1955-12-31 1955 12 31 190.866
1956-01-01 1956 1 1 270.582
1956-01-02 1956 1 2 184.571
1956-01-03 1956 1 3 165.263
1956-01-04 1956 1 4 127.769
1956-01-05 1956 1 5 104.927
1956-01-06 1956 1 6 82.66
1956-01-07 1956 1 7 71.401
1956-01-08 1956 1 8 62.8
1956-01-09 1956 1 9 56.523
1956-01-10 1956 1 10 52.305
1956-01-11 1956 1 11 48.807
1956-01-12 1956 1 12 45.418
1956-01-13 1956 1 13 42.677
1956-01-14 1956 1 14 41.07
1956-01-15 1956 1 15 38.969
1956-01-16 1956 1 16 36.918
1956-01-17 1956 1 17 35.912
1956-01-18 1956 1 18 35.413
1956-01-19 1956 1 19 34.425
1956-01-20 1956 1 20 35.413
1956-01-21 1956 1 21 34.917
1956-01-22 1956 1 22 31.066
1956-01-23 1956 1 23 29.216
1956-01-24 1956 1 24 27.862
1956-01-25 1956 1 25 26.975
1956-01-26 1956 1 26 26.101
1956-01-27 1956 1 27 25.24
1956-01-28 1956 1 28 24.392
1956-01-29 1956 1 29 23.558
1956-01-30 1956 1 30 24.392
1956-01-31 1956 1 31 24.392
1956-02-01 1956 2 1 23.145
1956-02-02 1956 2 2 21.927
1956-02-03 1956 2 3 21.131
1956-02-04 1956 2 4 20.349
1956-02-05 1956 2 5 20.349
1956-02-06 1956 2 6 19.58
1956-02-07 1956 2 7 19.58
1956-02-08 1956 2 8 18.824
1956-02-09 1956 2 9 18.824
1956-02-10 1956 2 10 18.824
1956-02-11 1956 2 11 19.2
1956-02-12 1956 2 12 18.824
1956-02-13 1956 2 13 18.081
1956-02-14 1956 2 14 17.715
1956-02-15 1956 2 15 18.081
1956-02-16 1956 2 16 17.352
1956-02-17 1956 2 17 23.558
1956-02-18 1956 2 18 22.736
1956-02-19 1956 2 19 27.862
1956-02-20 1956 2 20 25.669
1956-02-21 1956 2 21 27.417
1956-02-22 1956 2 22 28.761
1956-02-23 1956 2 23 28.761
1956-02-24 1956 2 24 29.216
1956-02-25 1956 2 25 24.392
1956-02-26 1956 2 26 21.927
1956-02-27 1956 2 27 20.738
1956-02-28 1956 2 28 19.58
1956-02-29 1956 2 29 18.824
1956-03-01 1956 3 1 19.2
1956-03-02 1956 3 2 23.145
1956-03-03 1956 3 3 41.07
1956-03-04 1956 3 4 52.899
1956-03-05 1956 3 5 42.677
1956-03-06 1956 3 6 37.426
1956-03-07 1956 3 7 29.673
1956-03-08 1956 3 8 25.24
1956-03-09 1956 3 9 24.815
1956-03-10 1956 3 10 32.01
1956-03-11 1956 3 11 37.426
1956-03-12 1956 3 12 39.49
1956-03-13 1956 3 13 43.219
1956-03-14 1956 3 14 36.413
1956-03-15 1956 3 15 29.673
1956-03-16 1956 3 16 31.066
1956-03-17 1956 3 17 34.425
1956-03-18 1956 3 18 37.938
1956-03-19 1956 3 19 40.54
1956-03-20 1956 3 20 45.975
1956-03-21 1956 3 21 48.235
1956-03-22 1956 3 22 42.138
1956-03-23 1956 3 23 37.938
1956-03-24 1956 3 24 32.966
1956-03-25 1956 3 25 29.216
1956-03-26 1956 3 26 26.975
1956-03-27 1956 3 27 24.815
1956-03-28 1956 3 28 23.973
1956-03-29 1956 3 29 23.558
1956-03-30 1956 3 30 21.927
1956-03-31 1956 3 31 21.131
1956-04-01 1956 4 1 20.349
1956-04-02 1956 4 2 20.349
1956-04-03 1956 4 3 20.349
1956-04-04 1956 4 4 22.736
1956-04-05 1956 4 5 23.973
1956-04-06 1956 4 6 21.528
1956-04-07 1956 4 7 20.349
1956-04-08 1956 4 8 19.2
1956-04-09 1956 4 9 18.824
1956-04-10 1956 4 10 18.081
1956-04-11 1956 4 11 18.081
1956-04-12 1956 4 12 17.715
1956-04-13 1956 4 13 17.352
1956-04-14 1956 4 14 17.715
1956-04-15 1956 4 15 22.736
1956-04-16 1956 4 16 26.975
1956-04-17 1956 4 17 23.558
1956-04-18 1956 4 18 20.738
1956-04-19 1956 4 19 21.131
1956-04-20 1956 4 20 22.736
1956-04-21 1956 4 21 21.927
1956-04-22 1956 4 22 21.927
1956-04-23 1956 4 23 21.131
1956-04-24 1956 4 24 20.349
1956-04-25 1956 4 25 21.131
1956-04-26 1956 4 26 19.963
1956-04-27 1956 4 27 19.2
1956-04-28 1956 4 28 18.824
1956-04-29 1956 4 29 20.349
1956-04-30 1956 4 30 20.349
1956-05-01 1956 5 1 21.927
1956-05-02 1956 5 2 21.528
1956-05-03 1956 5 3 21.927
1956-05-04 1956 5 4 20.738
1956-05-05 1956 5 5 19.58
1956-05-06 1956 5 6 19.58
1956-05-07 1956 5 7 20.349
1956-05-08 1956 5 8 19.58
1956-05-09 1956 5 9 19.58
1956-05-10 1956 5 10 19.58
1956-05-11 1956 5 11 19.58
1956-05-12 1956 5 12 19.58
1956-05-13 1956 5 13 18.824
1956-05-14 1956 5 14 18.824
1956-05-15 1956 5 15 20.349
1956-05-16 1956 5 16 19.58
1956-05-17 1956 5 17 18.824
1956-05-18 1956 5 18 19.58
1956-05-19 1956 5 19 20.349
1956-05-20 1956 5 20 20.349
1956-05-21 1956 5 21 19.963
1956-05-22 1956 5 22 23.558
1956-05-23 1956 5 23 28.761
1956-05-24 1956 5 24 32.486
1956-05-25 1956 5 25 27.862
1956-05-26 1956 5 26 27.862
1956-05-27 1956 5 27 28.31
1956-05-28 1956 5 28 32.486
1956-05-29 1956 5 29 31.066
1956-05-30 1956 5 30 26.975
1956-05-31 1956 5 31 23.973
1956-06-01 1956 6 1 22.736
1956-06-02 1956 6 2 21.927
1956-06-03 1956 6 3 21.131
1956-06-04 1956 6 4 21.131
1956-06-05 1956 6 5 21.131
1956-06-06 1956 6 6 21.131
1956-06-07 1956 6 7 20.349
1956-06-08 1956 6 8 19.58
1956-06-09 1956 6 9 18.824
1956-06-10 1956 6 10 18.824
1956-06-11 1956 6 11 18.081
1956-06-12 1956 6 12 18.081
1956-06-13 1956 6 13 32.966
1956-06-14 1956 6 14 33.936
1956-06-15 1956 6 15 31.536
1956-06-16 1956 6 16 28.761
1956-06-17 1956 6 17 24.392
1956-06-18 1956 6 18 23.145
1956-06-19 1956 6 19 23.558
1956-06-20 1956 6 20 21.927
1956-06-21 1956 6 21 21.131
1956-06-22 1956 6 22 21.131
1956-06-23 1956 6 23 20.349
1956-06-24 1956 6 24 19.963
1956-06-25 1956 6 25 20.349
1956-06-26 1956 6 26 19.963
1956-06-27 1956 6 27 18.824
1956-06-28 1956 6 28 18.451
1956-06-29 1956 6 29 18.081
1956-06-30 1956 6 30 17.715
1956-07-01 1956 7 1 17.352
1956-07-02 1956 7 2 17.352
1956-07-03 1956 7 3 17.352
1956-07-04 1956 7 4 17.352
1956-07-05 1956 7 5 17.352
1956-07-06 1956 7 6 17.352
1956-07-07 1956 7 7 16.636
1956-07-08 1956 7 8 16.636
1956-07-09 1956 7 9 18.081
1956-07-10 1956 7 10 17.715
1956-07-11 1956 7 11 17.715
1956-07-12 1956 7 12 17.352
1956-07-13 1956 7 13 16.636
1956-07-14 1956 7 14 15.934
1956-07-15 1956 7 15 15.934
1956-07-16 1956 7 16 15.934
1956-07-17 1956 7 17 15.934
1956-07-18 1956 7 18 15.934
1956-07-19 1956 7 19 15.934
1956-07-20 1956 7 20 15.934
1956-07-21 1956 7 21 15.934
1956-07-22 1956 7 22 15.934
1956-07-23 1956 7 23 15.934
1956-07-24 1956 7 24 16.636
1956-07-25 1956 7 25 18.081
1956-07-26 1956 7 26 19.58
1956-07-27 1956 7 27 18.451
1956-07-28 1956 7 28 17.352
1956-07-29 1956 7 29 16.636
1956-07-30 1956 7 30 15.934
1956-07-31 1956 7 31 15.934
1956-08-01 1956 8 1 15.246
1956-08-02 1956 8 2 15.246
1956-08-03 1956 8 3 15.246
1956-08-04 1956 8 4 15.246
1956-08-05 1956 8 5 15.246
1956-08-06 1956 8 6 15.246
1956-08-07 1956 8 7 16.284
1956-08-08 1956 8 8 19.58
1956-08-09 1956 8 9 21.927
1956-08-10 1956 8 10 21.927
1956-08-11 1956 8 11 19.963
1956-08-12 1956 8 12 18.451
1956-08-13 1956 8 13 17.352
1956-08-14 1956 8 14 16.636
1956-08-15 1956 8 15 18.081
1956-08-16 1956 8 16 18.081
1956-08-17 1956 8 17 18.081
1956-08-18 1956 8 18 16.993
1956-08-19 1956 8 19 15.934
1956-08-20 1956 8 20 15.934
1956-08-21 1956 8 21 15.246
1956-08-22 1956 8 22 14.571
1956-08-23 1956 8 23 14.571
1956-08-24 1956 8 24 13.91
1956-08-25 1956 8 25 13.91
1956-08-26 1956 8 26 13.91
1956-08-27 1956 8 27 13.91
1956-08-28 1956 8 28 13.91
1956-08-29 1956 8 29 13.91
1956-08-30 1956 8 30 13.91
1956-08-31 1956 8 31 13.91
1956-09-01 1956 9 1 13.91
1956-09-02 1956 9 2 13.262
1956-09-03 1956 9 3 12.629
1956-09-04 1956 9 4 12.629
1956-09-05 1956 9 5 12.629
1956-09-06 1956 9 6 13.262
1956-09-07 1956 9 7 13.262
1956-09-08 1956 9 8 12.629
1956-09-09 1956 9 9 12.629
1956-09-10 1956 9 10 12.009
1956-09-11 1956 9 11 12.009
1956-09-12 1956 9 12 12.009
1956-09-13 1956 9 13 12.629
1956-09-14 1956 9 14 14.571
1956-09-15 1956 9 15 14.907
1956-09-16 1956 9 16 16.636
1956-09-17 1956 9 17 15.588
1956-09-18 1956 9 18 13.91
1956-09-19 1956 9 19 13.262
1956-09-20 1956 9 20 12.629
1956-09-21 1956 9 21 12.317
1956-09-22 1956 9 22 12.317
1956-09-23 1956 9 23 12.009
1956-09-24 1956 9 24 12.009
1956-09-25 1956 9 25 12.009
1956-09-26 1956 9 26 11.403
1956-09-27 1956 9 27 11.403
1956-09-28 1956 9 28 11.403
1956-09-29 1956 9 29 13.262
1956-09-30 1956 9 30 13.262
1956-10-01 1956 10 1 13.91
1956-10-02 1956 10 2 16.636
1956-10-03 1956 10 3 15.934
1956-10-04 1956 10 4 15.588
1956-10-05 1956 10 5 14.239
1956-10-06 1956 10 6 13.262
1956-10-07 1956 10 7 12.629
1956-10-08 1956 10 8 12.009
1956-10-09 1956 10 9 12.009
1956-10-10 1956 10 10 11.403
1956-10-11 1956 10 11 11.403
1956-10-12 1956 10 12 12.944
1956-10-13 1956 10 13 14.571
1956-10-14 1956 10 14 14.907
1956-10-15 1956 10 15 13.91
1956-10-16 1956 10 16 14.239
1956-10-17 1956 10 17 14.571
1956-10-18 1956 10 18 13.262
1956-10-19 1956 10 19 13.584
1956-10-20 1956 10 20 14.239
1956-10-21 1956 10 21 13.262
1956-10-22 1956 10 22 12.629
1956-10-23 1956 10 23 12.629
1956-10-24 1956 10 24 12.629
1956-10-25 1956 10 25 13.91
1956-10-26 1956 10 26 14.239
1956-10-27 1956 10 27 14.907
1956-10-28 1956 10 28 13.584
1956-10-29 1956 10 29 13.262
1956-10-30 1956 10 30 12.629
1956-10-31 1956 10 31 13.91
1956-11-01 1956 11 1 16.993
1956-11-02 1956 11 2 18.081
1956-11-03 1956 11 3 18.081
1956-11-04 1956 11 4 18.081
1956-11-05 1956 11 5 19.2
1956-11-06 1956 11 6 21.528
1956-11-07 1956 11 7 18.451
1956-11-08 1956 11 8 17.352
1956-11-09 1956 11 9 16.993
1956-11-10 1956 11 10 15.934
1956-11-11 1956 11 11 15.934
1956-11-12 1956 11 12 15.588
1956-11-13 1956 11 13 18.824
1956-11-14 1956 11 14 21.927
1956-11-15 1956 11 15 21.131
1956-11-16 1956 11 16 19.963
1956-11-17 1956 11 17 18.451
1956-11-18 1956 11 18 18.081
1956-11-19 1956 11 19 19.2
1956-11-20 1956 11 20 22.736
1956-11-21 1956 11 21 20.738
1956-11-22 1956 11 22 16.993
1956-11-23 1956 11 23 15.588
1956-11-24 1956 11 24 15.246
1956-11-25 1956 11 25 15.588
1956-11-26 1956 11 26 16.284
1956-11-27 1956 11 27 22.33
1956-11-28 1956 11 28 24.392
1956-11-29 1956 11 29 38.969
1956-11-30 1956 11 30 41.07
1956-12-01 1956 12 1 47.099
1956-12-02 1956 12 2 31.536
1956-12-03 1956 12 3 26.101
1956-12-04 1956 12 4 21.927
1956-12-05 1956 12 5 21.927
1956-12-06 1956 12 6 21.131
1956-12-07 1956 12 7 20.738
1956-12-08 1956 12 8 23.558
1956-12-09 1956 12 9 32.486
1956-12-10 1956 12 10 45.975
1956-12-11 1956 12 11 42.138
1956-12-12 1956 12 12 38.452
1956-12-13 1956 12 13 30.598
1956-12-14 1956 12 14 25.669
1956-12-15 1956 12 15 22.736
1956-12-16 1956 12 16 36.918
1956-12-17 1956 12 17 93.881
1956-12-18 1956 12 18 111.485
1956-12-19 1956 12 19 73.456
1956-12-20 1956 12 20 53.495
1956-12-21 1956 12 21 40.54
1956-12-22 1956 12 22 37.938
1956-12-23 1956 12 23 47.665
1956-12-24 1956 12 24 64.091
1956-12-25 1956 12 25 54.095
1956-12-26 1956 12 26 203.739
1956-12-27 1956 12 27 373.261
1956-12-28 1956 12 28 416.298
1956-12-29 1956 12 29 207.016
1956-12-30 1956 12 30 127.769
1956-12-31 1956 12 31 89.316
1957-01-01 1957 1 1 74.84
1957-01-02 1957 1 2 70.722
1957-01-03 1957 1 3 72.768
1957-01-04 1957 1 4 68.035
1957-01-05 1957 1 5 60.886
1957-01-06 1957 1 6 52.305
1957-01-07 1957 1 7 45.975
1957-01-08 1957 1 8 42.138
1957-01-09 1957 1 9 40.013
1957-01-10 1957 1 10 37.938
1957-01-11 1957 1 11 68.035
1957-01-12 1957 1 12 89.316
1957-01-13 1957 1 13 75.537
1957-01-14 1957 1 14 54.697
1957-01-15 1957 1 15 45.418
1957-01-16 1957 1 16 41.07
1957-01-17 1957 1 17 41.07
1957-01-18 1957 1 18 58.375
1957-01-19 1957 1 19 76.236
1957-01-20 1957 1 20 87.072
1957-01-21 1957 1 21 76.236
1957-01-22 1957 1 22 63.444
1957-01-23 1957 1 23 53.495
1957-01-24 1957 1 24 46.535
1957-01-25 1957 1 25 41.07
1957-01-26 1957 1 26 37.426
1957-01-27 1957 1 27 34.917
1957-01-28 1957 1 28 33.449
1957-01-29 1957 1 29 38.452
1957-01-30 1957 1 30 48.235
1957-01-31 1957 1 31 40.013
1957-02-01 1957 2 1 37.426
1957-02-02 1957 2 2 34.425
1957-02-03 1957 2 3 32.01
1957-02-04 1957 2 4 30.134
1957-02-05 1957 2 5 32.486
1957-02-06 1957 2 6 62.8
1957-02-07 1957 2 7 64.091
1957-02-08 1957 2 8 58.998
1957-02-09 1957 2 9 57.137
1957-02-10 1957 2 10 54.095
1957-02-11 1957 2 11 57.137
1957-02-12 1957 2 12 90.826
1957-02-13 1957 2 13 102.514
1957-02-14 1957 2 14 73.456
1957-02-15 1957 2 15 57.137
1957-02-16 1957 2 16 55.303
1957-02-17 1957 2 17 130.431
1957-02-18 1957 2 18 74.84
1957-02-19 1957 2 19 61.521
1957-02-20 1957 2 20 62.159
1957-02-21 1957 2 21 60.886
1957-02-22 1957 2 22 59.625
1957-02-23 1957 2 23 54.697
1957-02-24 1957 2 24 62.8
1957-02-25 1957 2 25 57.137
1957-02-26 1957 2 26 49.961
1957-02-27 1957 2 27 40.54
1957-02-28 1957 2 28 38.452
1957-03-01 1957 3 1 38.452
1957-03-02 1957 3 2 38.452
1957-03-03 1957 3 3 36.413
1957-03-04 1957 3 4 35.413
1957-03-05 1957 3 5 34.425
1957-03-06 1957 3 6 32.486
1957-03-07 1957 3 7 31.066
1957-03-08 1957 3 8 33.936
1957-03-09 1957 3 9 32.486
1957-03-10 1957 3 10 35.912
1957-03-11 1957 3 11 52.305
1957-03-12 1957 3 12 50.543
1957-03-13 1957 3 13 45.975
1957-03-14 1957 3 14 70.722
1957-03-15 1957 3 15 108.184
1957-03-16 1957 3 16 110.655
1957-03-17 1957 3 17 79.063
1957-03-18 1957 3 18 91.586
1957-03-19 1957 3 19 76.938
1957-03-20 1957 3 20 59.625
1957-03-21 1957 3 21 52.899
1957-03-22 1957 3 22 48.235
1957-03-23 1957 3 23 45.975
1957-03-24 1957 3 24 48.235
1957-03-25 1957 3 25 75.537
1957-03-26 1957 3 26 87.817
1957-03-27 1957 3 27 66.05
1957-03-28 1957 3 28 55.911
1957-03-29 1957 3 29 51.715
1957-03-30 1957 3 30 51.715
1957-03-31 1957 3 31 58.998
1957-04-01 1957 4 1 51.127
1957-04-02 1957 4 2 46.535
1957-04-03 1957 4 3 43.219
1957-04-04 1957 4 4 47.099
1957-04-05 1957 4 5 54.697
1957-04-06 1957 4 6 106.55
1957-04-07 1957 4 7 145.977
1957-04-08 1957 4 8 221.486
1957-04-09 1957 4 9 143.177
1957-04-10 1957 4 10 113.152
1957-04-11 1957 4 11 109.005
1957-04-12 1957 4 12 103.315
1957-04-13 1957 4 13 81.935
1957-04-14 1957 4 14 76.236
1957-04-15 1957 4 15 67.37
1957-04-16 1957 4 16 64.091
1957-04-17 1957 4 17 61.521
1957-04-18 1957 4 18 57.755
1957-04-19 1957 4 19 55.303
1957-04-20 1957 4 20 52.305
1957-04-21 1957 4 21 50.543
1957-04-22 1957 4 22 49.383
1957-04-23 1957 4 23 48.235
1957-04-24 1957 4 24 47.099
1957-04-25 1957 4 25 45.975
1957-04-26 1957 4 26 44.864
1957-04-27 1957 4 27 43.764
1957-04-28 1957 4 28 43.764
1957-04-29 1957 4 29 42.138
1957-04-30 1957 4 30 41.07
1957-05-01 1957 5 1 40.54
1957-05-02 1957 5 2 40.54
1957-05-03 1957 5 3 40.013
1957-05-04 1957 5 4 37.938
1957-05-05 1957 5 5 37.938
1957-05-06 1957 5 6 39.49
1957-05-07 1957 5 7 38.969
1957-05-08 1957 5 8 42.138
1957-05-09 1957 5 9 41.602
1957-05-10 1957 5 10 43.219
1957-05-11 1957 5 11 41.602
1957-05-12 1957 5 12 38.452
1957-05-13 1957 5 13 37.938
1957-05-14 1957 5 14 37.426
1957-05-15 1957 5 15 36.918
1957-05-16 1957 5 16 35.912
1957-05-17 1957 5 17 35.413
1957-05-18 1957 5 18 35.413
1957-05-19 1957 5 19 36.413
1957-05-20 1957 5 20 34.425
1957-05-21 1957 5 21 32.486
1957-05-22 1957 5 22 32.486
1957-05-23 1957 5 23 31.536
1957-05-24 1957 5 24 31.066
1957-05-25 1957 5 25 30.134
1957-05-26 1957 5 26 29.673
1957-05-27 1957 5 27 29.673
1957-05-28 1957 5 28 29.673
1957-05-29 1957 5 29 32.01
1957-05-30 1957 5 30 30.598
1957-05-31 1957 5 31 30.134
1957-06-01 1957 6 1 32.486
1957-06-02 1957 6 2 30.598
1957-06-03 1957 6 3 29.673
1957-06-04 1957 6 4 29.673
1957-06-05 1957 6 5 29.216
1957-06-06 1957 6 6 28.31
1957-06-07 1957 6 7 27.862
1957-06-08 1957 6 8 27.862
1957-06-09 1957 6 9 27.862
1957-06-10 1957 6 10 27.862
1957-06-11 1957 6 11 27.417
1957-06-12 1957 6 12 27.417
1957-06-13 1957 6 13 26.975
1957-06-14 1957 6 14 26.975
1957-06-15 1957 6 15 27.862
1957-06-16 1957 6 16 28.761
1957-06-17 1957 6 17 27.862
1957-06-18 1957 6 18 28.31
1957-06-19 1957 6 19 30.598
1957-06-20 1957 6 20 31.536
1957-06-21 1957 6 21 32.01
1957-06-22 1957 6 22 30.598
1957-06-23 1957 6 23 29.673
1957-06-24 1957 6 24 28.31
1957-06-25 1957 6 25 27.417
1957-06-26 1957 6 26 26.537
1957-06-27 1957 6 27 26.101
1957-06-28 1957 6 28 26.101
1957-06-29 1957 6 29 25.24
1957-06-30 1957 6 30 25.24
1957-07-01 1957 7 1 24.392
1957-07-02 1957 7 2 24.392
1957-07-03 1957 7 3 24.392
1957-07-04 1957 7 4 24.392
1957-07-05 1957 7 5 24.392
1957-07-06 1957 7 6 25.669
1957-07-07 1957 7 7 27.862
1957-07-08 1957 7 8 26.537
1957-07-09 1957 7 9 25.669
1957-07-10 1957 7 10 24.815
1957-07-11 1957 7 11 24.392
1957-07-12 1957 7 12 24.392
1957-07-13 1957 7 13 23.558
1957-07-14 1957 7 14 23.558
1957-07-15 1957 7 15 23.558
1957-07-16 1957 7 16 22.736
1957-07-17 1957 7 17 23.973
1957-07-18 1957 7 18 24.392
1957-07-19 1957 7 19 28.761
1957-07-20 1957 7 20 26.537
1957-07-21 1957 7 21 25.24
1957-07-22 1957 7 22 25.24
1957-07-23 1957 7 23 26.101
1957-07-24 1957 7 24 23.558
1957-07-25 1957 7 25 23.558
1957-07-26 1957 7 26 23.558
1957-07-27 1957 7 27 24.392
1957-07-28 1957 7 28 25.24
1957-07-29 1957 7 29 24.392
1957-07-30 1957 7 30 21.927
1957-07-31 1957 7 31 21.927
1957-08-01 1957 8 1 21.927
1957-08-02 1957 8 2 21.131
1957-08-03 1957 8 3 21.131
1957-08-04 1957 8 4 21.131
1957-08-05 1957 8 5 21.131
1957-08-06 1957 8 6 21.131
1957-08-07 1957 8 7 21.927
1957-08-08 1957 8 8 21.131
1957-08-09 1957 8 9 20.349
1957-08-10 1957 8 10 20.349
1957-08-11 1957 8 11 19.58
1957-08-12 1957 8 12 19.58
1957-08-13 1957 8 13 19.58
1957-08-14 1957 8 14 19.58
1957-08-15 1957 8 15 19.2
1957-08-16 1957 8 16 19.2
1957-08-17 1957 8 17 19.58
1957-08-18 1957 8 18 19.58
1957-08-19 1957 8 19 19.58
1957-08-20 1957 8 20 19.58
1957-08-21 1957 8 21 19.2
1957-08-22 1957 8 22 18.824
1957-08-23 1957 8 23 18.451
1957-08-24 1957 8 24 18.081
1957-08-25 1957 8 25 17.715
1957-08-26 1957 8 26 18.081
1957-08-27 1957 8 27 17.715
1957-08-28 1957 8 28 17.352
1957-08-29 1957 8 29 17.352
1957-08-30 1957 8 30 17.352
1957-08-31 1957 8 31 17.352
1957-09-01 1957 9 1 16.636
1957-09-02 1957 9 2 16.636
1957-09-03 1957 9 3 16.993
1957-09-04 1957 9 4 19.58
1957-09-05 1957 9 5 27.417
1957-09-06 1957 9 6 32.966
1957-09-07 1957 9 7 30.134
1957-09-08 1957 9 8 24.392
1957-09-09 1957 9 9 21.528
1957-09-10 1957 9 10 20.738
1957-09-11 1957 9 11 19.58
1957-09-12 1957 9 12 19.58
1957-09-13 1957 9 13 19.2
1957-09-14 1957 9 14 18.824
1957-09-15 1957 9 15 18.824
1957-09-16 1957 9 16 18.824
1957-09-17 1957 9 17 18.081
1957-09-18 1957 9 18 18.824
1957-09-19 1957 9 19 18.824
1957-09-20 1957 9 20 17.352
1957-09-21 1957 9 21 16.636
1957-09-22 1957 9 22 18.081
1957-09-23 1957 9 23 18.824
1957-09-24 1957 9 24 22.736
1957-09-25 1957 9 25 30.598
1957-09-26 1957 9 26 31.066
1957-09-27 1957 9 27 30.134
1957-09-28 1957 9 28 25.24
1957-09-29 1957 9 29 25.669
1957-09-30 1957 9 30 24.392
1957-10-01 1957 10 1 29.673
1957-10-02 1957 10 2 34.917
1957-10-03 1957 10 3 36.918
1957-10-04 1957 10 4 29.673
1957-10-05 1957 10 5 24.392
1957-10-06 1957 10 6 23.558
1957-10-07 1957 10 7 22.33
1957-10-08 1957 10 8 21.131
1957-10-09 1957 10 9 20.349
1957-10-10 1957 10 10 19.58
1957-10-11 1957 10 11 18.824
1957-10-12 1957 10 12 18.081
1957-10-13 1957 10 13 17.715
1957-10-14 1957 10 14 17.352
1957-10-15 1957 10 15 16.993
1957-10-16 1957 10 16 16.636
1957-10-17 1957 10 17 16.636
1957-10-18 1957 10 18 16.636
1957-10-19 1957 10 19 16.636
1957-10-20 1957 10 20 15.246
1957-10-21 1957 10 21 14.907
1957-10-22 1957 10 22 14.571
1957-10-23 1957 10 23 14.571
1957-10-24 1957 10 24 13.91
1957-10-25 1957 10 25 14.571
1957-10-26 1957 10 26 13.91
1957-10-27 1957 10 27 14.571
1957-10-28 1957 10 28 14.571
1957-10-29 1957 10 29 15.934
1957-10-30 1957 10 30 16.284
1957-10-31 1957 10 31 16.636
1957-11-01 1957 11 1 20.738
1957-11-02 1957 11 2 18.451
1957-11-03 1957 11 3 16.636
1957-11-04 1957 11 4 15.246
1957-11-05 1957 11 5 14.571
1957-11-06 1957 11 6 14.571
1957-11-07 1957 11 7 15.588
1957-11-08 1957 11 8 21.131
1957-11-09 1957 11 9 30.598
1957-11-10 1957 11 10 60.254
1957-11-11 1957 11 11 44.864
1957-11-12 1957 11 12 39.49
1957-11-13 1957 11 13 32.01
1957-11-14 1957 11 14 29.673
1957-11-15 1957 11 15 28.31
1957-11-16 1957 11 16 29.673
1957-11-17 1957 11 17 28.761
1957-11-18 1957 11 18 26.975
1957-11-19 1957 11 19 24.815
1957-11-20 1957 11 20 28.761
1957-11-21 1957 11 21 32.01
1957-11-22 1957 11 22 26.159
1957-11-23 1957 11 23 27.044
1957-11-24 1957 11 24 32.629
1957-11-25 1957 11 25 36.611
1957-11-26 1957 11 26 35.093
1957-11-27 1957 11 27 36.102
1957-11-28 1957 11 28 29.778
1957-11-29 1957 11 29 24.857
1957-11-30 1957 11 30 22.753
1957-12-01 1957 12 1 22.753
1957-12-02 1957 12 2 22.753
1957-12-03 1957 12 3 35.596
1957-12-04 1957 12 4 79.223
1957-12-05 1957 12 5 120.681
1957-12-06 1957 12 6 141.472
1957-12-07 1957 12 7 171.816
1957-12-08 1957 12 8 203.674
1957-12-09 1957 12 9 190.64
